Filename: COCu_morse_f100_2_LJ
Dataset size: 100
Target scaling: [8.841315589518457, -529.0525895393496]
Symmetry function parameters:
     G2_etas: [0.05       0.09653489 0.18637969 0.35984284 0.69474775 1.3413479
 2.58973734 5.        ]
     G2_rs_s: [0, 0, 0, 0, 0, 0, 0, 0]
     G4_etas: [0.005, 0.01]
     G4_zetas: [1.0, 4.0, 6.0]
     G4_gammas: [1.0, -1]
     cutoff: 5.876798323827276
Device: cpu
Model: FullNN(
  (elementwise_models): ModuleDict(
    (Cu): MLP(
      (model_net): Sequential(
        (0): Linear(in_features=96, out_features=30, bias=True)
        (1): Tanh()
        (2): Linear(in_features=30, out_features=30, bias=True)
        (3): Tanh()
        (4): Linear(in_features=30, out_features=30, bias=True)
        (5): Tanh()
        (6): Linear(in_features=30, out_features=1, bias=True)
      )
    )
    (O): MLP(
      (model_net): Sequential(
        (0): Linear(in_features=96, out_features=30, bias=True)
        (1): Tanh()
        (2): Linear(in_features=30, out_features=30, bias=True)
        (3): Tanh()
        (4): Linear(in_features=30, out_features=30, bias=True)
        (5): Tanh()
        (6): Linear(in_features=30, out_features=1, bias=True)
      )
    )
    (C): MLP(
      (model_net): Sequential(
        (0): Linear(in_features=96, out_features=30, bias=True)
        (1): Tanh()
        (2): Linear(in_features=30, out_features=30, bias=True)
        (3): Tanh()
        (4): Linear(in_features=30, out_features=30, bias=True)
        (5): Tanh()
        (6): Linear(in_features=30, out_features=1, bias=True)
      )
    )
  )
)
Architecture:
   Input Layer - 96
   # of Hidden Layers - 3
   Nodes/Layer - 30
Loss Function: <class 'amptorch.model.CustomLoss'>
Force coefficient: 0.04
Optimizer: <class 'torch.optim.lbfgs.LBFGS'>
Learning Rate: 0.1
Batch Size: 100
Epochs: 300
Shuffle: False
Train Split (k-fold if int, fraction if float): 5

Training initiated...
Epoch   EnergyRMSE    ForceRMSE    TrainLoss    ValidLoss     Dur
  114       0.0021       0.0218       0.0003       0.0002  9.3044
  115       0.0021       0.0230       0.0003       0.0003  9.1426
  116       0.0021       0.0244       0.0003       0.0003  9.5231
  117       0.0021       0.0238       0.0003       0.0003  9.6422
  118       0.0021       0.0240       0.0003       0.0003  9.0718
  119       0.0021       0.0240       0.0003       0.0003  9.2214
  120       0.0021       0.0237       0.0003       0.0003  9.5397
  121       0.0021       0.0229       0.0003       0.0003  9.5428
  122       0.0021       0.0226       0.0003       0.0002  9.2118
  123       0.0021       0.0230       0.0003       0.0003  9.2896
  124       0.0021       0.0216       0.0003       0.0002  9.0040
  125       0.0022       0.0215       0.0003       0.0002  9.2645
  126       0.0021       0.0214       0.0003       0.0002  9.0777
  127       0.0021       0.0212       0.0002       0.0002  9.2749
  128       0.0021       0.0212       0.0002       0.0002  9.1614
  129       0.0021       0.0213       0.0002       0.0002  9.6771
  130       0.0021       0.0216       0.0002       0.0002  9.5004
  131       0.0021       0.0209       0.0002       0.0002  9.5589
  132       0.0021       0.0206       0.0002       0.0002  9.7573
  133       0.0020       0.0202       0.0002       0.0002  9.4391
  134       0.0021       0.0188       0.0002       0.0002  9.1623
  135       0.0021       0.0179       0.0002       0.0002  8.9311
  136       0.0021       0.0184       0.0002       0.0002  9.1532
  137       0.0021       0.0177       0.0002       0.0002  9.3431
  138       0.0021       0.0166       0.0002       0.0002  9.1499
  139       0.0021       0.0163       0.0002       0.0002  9.0710
  140       0.0021       0.0154       0.0002       0.0001  9.4343
  141       0.0021       0.0160       0.0002       0.0001  9.2468
  142       0.0021       0.0159       0.0002       0.0001  9.2778
  143       0.0021       0.0162       0.0002       0.0001  9.5931
  144       0.0021       0.0161       0.0002       0.0001  9.1331
  145       0.0021       0.0159       0.0002       0.0001  9.1413
  146       0.0021       0.0161       0.0002       0.0001  9.3085
  147       0.0021       0.0158       0.0002       0.0001  9.0544
  148       0.0021       0.0162       0.0002       0.0001  9.6497
  149       0.0021       0.0167       0.0002       0.0002  9.5933
  150       0.0021       0.0170       0.0002       0.0002  9.1061
  151       0.0021       0.0166       0.0002       0.0002  9.1606
  152       0.0021       0.0164       0.0002       0.0002  8.9835
  153       0.0021       0.0159       0.0002       0.0001  9.1037
  154       0.0021       0.0155       0.0002       0.0001  9.0894
  155       0.0021       0.0158       0.0002       0.0001  9.1953
