Filename: COCu_rep_nofit_f100_LJ
Dataset size: 100
Target scaling: [8.841315589518457, 59.84514390057107]
Symmetry function parameters:
     G2_etas: [0.05       0.23207944 1.07721735 5.        ]
     G2_rs_s: [0, 0, 0, 0]
     G4_etas: [0.005, 0.01]
     G4_zetas: [1.0, 4.0]
     G4_gammas: [1.0, -1]
     cutoff: 5.876798323827276
Device: cpu
Model: FullNN(
  (elementwise_models): ModuleDict(
    (Cu): MLP(
      (model_net): Sequential(
        (0): Linear(in_features=60, out_features=20, bias=True)
        (1): Tanh()
        (2): Linear(in_features=20, out_features=20, bias=True)
        (3): Tanh()
        (4): Linear(in_features=20, out_features=1, bias=True)
      )
    )
    (O): MLP(
      (model_net): Sequential(
        (0): Linear(in_features=60, out_features=20, bias=True)
        (1): Tanh()
        (2): Linear(in_features=20, out_features=20, bias=True)
        (3): Tanh()
        (4): Linear(in_features=20, out_features=1, bias=True)
      )
    )
    (C): MLP(
      (model_net): Sequential(
        (0): Linear(in_features=60, out_features=20, bias=True)
        (1): Tanh()
        (2): Linear(in_features=20, out_features=20, bias=True)
        (3): Tanh()
        (4): Linear(in_features=20, out_features=1, bias=True)
      )
    )
  )
)
Architecture:
   Input Layer - 60
   # of Hidden Layers - 2
   Nodes/Layer - 20
Loss Function: <class 'amptorch.model.CustomLoss'>
Force coefficient: 0.04
Optimizer: <class 'torch.optim.lbfgs.LBFGS'>
Learning Rate: 0.1
Batch Size: 100
Epochs: 200
Shuffle: False
Train Split (k-fold if int, fraction if float): 5

Training initiated...
Epoch   EnergyRMSE    ForceRMSE    TrainLoss    ValidLoss     Dur
   85       0.0010       0.2120       0.0306       0.0180  5.9286
   86       0.0009       0.2095       0.0304       0.0176  6.0574
   87       0.0010       0.2149       0.0302       0.0185  5.8122
   88       0.0010       0.2226       0.0298       0.0198  5.9136
   89       0.0013       0.2324       0.0295       0.0216  5.6600
   90       0.0015       0.2366       0.0292       0.0224  5.6051
   91       0.0015       0.2357       0.0289       0.0222  5.5901
   92       0.0015       0.2310       0.0287       0.0214  5.6200
   93       0.0017       0.2357       0.0285       0.0222  5.8187
   94       0.0016       0.2395       0.0283       0.0230  5.6726
   95       0.0017       0.2354       0.0277       0.0222  5.6813
   96       0.0020       0.2467       0.0275       0.0244  5.9785
   97       0.0018       0.2338       0.0273       0.0219  5.9626
   98       0.0016       0.2279       0.0269       0.0208  5.7419
   99       0.0017       0.2268       0.0267       0.0206  5.7992
  100       0.0017       0.2308       0.0265       0.0213  5.8525
  101       0.0018       0.2328       0.0263       0.0217  5.7052
  102       0.0017       0.2384       0.0261       0.0228  5.6224
  103       0.0016       0.2438       0.0258       0.0238  5.6507
  104       0.0014       0.2274       0.0257       0.0207  5.7511
  105       0.0013       0.2358       0.0254       0.0223  5.6631
  106       0.0014       0.2357       0.0251       0.0222  5.9885
  107       0.0015       0.2413       0.0247       0.0233  5.5969
  108       0.0017       0.2633       0.0244       0.0278  5.6205
  109       0.0020       0.2902       0.0239       0.0337  5.7070
  110       0.0021       0.2927       0.0236       0.0343  5.8714
  111       0.0022       0.2913       0.0232       0.0340  5.8725
  112       0.0023       0.2966       0.0227       0.0352  5.9784
  113       0.0023       0.3094       0.0223       0.0383  5.9039
  114       0.0026       0.3253       0.0222       0.0424  5.6877
  115       0.0026       0.3316       0.0220       0.0441  5.8531
  116       0.0026       0.3328       0.0217       0.0444  5.6670
  117       0.0026       0.3462       0.0215       0.0480  5.6905
  118       0.0027       0.3603       0.0211       0.0520  6.0572
  119       0.0025       0.3529       0.0209       0.0499  5.7091
  120       0.0025       0.3533       0.0206       0.0500  5.3876
  121       0.0024       0.3483       0.0203       0.0486  5.4586
  122       0.0024       0.3455       0.0201       0.0478  5.2705
  123       0.0023       0.3341       0.0199       0.0447  5.3659
  124       0.0023       0.3255       0.0197       0.0424  5.3175
  125       0.0025       0.3282       0.0194       0.0432  5.2238
  126       0.0025       0.3131       0.0193       0.0393  5.2626
  127       0.0024       0.3184       0.0191       0.0406  5.1794
  128       0.0025       0.3120       0.0190       0.0390  5.6463
  129       0.0026       0.3110       0.0188       0.0388  5.4784
  130       0.0025       0.2967       0.0187       0.0353  5.3562
  131       0.0026       0.2987       0.0185       0.0357  5.0971
  132       0.0025       0.2845       0.0183       0.0324  5.1948
  133       0.0026       0.2913       0.0181       0.0340  5.4249
  134       0.0027       0.2884       0.0179       0.0333  5.3106
  135       0.0024       0.2685       0.0178       0.0289  5.2044
  136       0.0023       0.2508       0.0175       0.0252  5.2382
  137       0.0021       0.2340       0.0173       0.0219  5.2643
  138       0.0022       0.2304       0.0170       0.0213  5.0068
  139       0.0024       0.2379       0.0168       0.0227  5.0612
  140       0.0023       0.2389       0.0167       0.0229  5.0424
  141       0.0022       0.2350       0.0165       0.0221  5.0658
  142       0.0019       0.2352       0.0163       0.0222  5.2136
  143       0.0021       0.2329       0.0161       0.0217  5.3788
  144       0.0023       0.2436       0.0158       0.0238  5.4496
  145       0.0023       0.2449       0.0156       0.0240  5.4828
  146       0.0022       0.2411       0.0154       0.0233  5.5116
  147       0.0023       0.2528       0.0153       0.0256  5.3071
  148       0.0023       0.2612       0.0152       0.0273  5.2347
  149       0.0022       0.2593       0.0150       0.0269  5.5091
  150       0.0022       0.2531       0.0149       0.0257  5.2633
  151       0.0024       0.2491       0.0147       0.0249  5.1810
  152       0.0026       0.2506       0.0146       0.0252  5.2786
  153       0.0022       0.2434       0.0145       0.0237  5.3966
  154       0.0021       0.2434       0.0144       0.0237  5.1415
  155       0.0021       0.2421       0.0142       0.0235  5.1942
  156       0.0023       0.2370       0.0141       0.0225  5.1701
  157       0.0022       0.2357       0.0139       0.0223  5.0696
  158       0.0022       0.2360       0.0138       0.0223  5.0098
  159       0.0020       0.2208       0.0136       0.0195  5.0825
  160       0.0021       0.2155       0.0135       0.0186  5.2432
  161       0.0021       0.2078       0.0134       0.0173  5.2736
  162       0.0019       0.2036       0.0132       0.0166  5.1852
  163       0.0017       0.1903       0.0131       0.0145  4.9327
  164       0.0015       0.1811       0.0130       0.0131  4.9269
  165       0.0016       0.1784       0.0129       0.0128  5.2826
  166       0.0015       0.1751       0.0128       0.0123  5.0185
  167       0.0017       0.1758       0.0127       0.0124  5.2316
  168       0.0016       0.1724       0.0126       0.0119  5.3138
  169       0.0016       0.1646       0.0125       0.0109  5.0939
  170       0.0016       0.1604       0.0124       0.0103  5.2065
  171       0.0016       0.1636       0.0123       0.0107  5.0096
  172       0.0015       0.1565       0.0122       0.0098  5.1860
  173       0.0013       0.1567       0.0122       0.0098  5.2785
  174       0.0013       0.1513       0.0121       0.0092  5.3190
  175       0.0013       0.1483       0.0119       0.0088  5.2070
  176       0.0014       0.1436       0.0118       0.0083  5.1653
  177       0.0017       0.1442       0.0117       0.0083  5.2025
  178       0.0016       0.1447       0.0116       0.0084  5.0472
  179       0.0014       0.1430       0.0115       0.0082  5.2041
  180       0.0014       0.1394       0.0115       0.0078  5.3190
  181       0.0014       0.1356       0.0114       0.0074  5.2542
  182       0.0015       0.1343       0.0114       0.0072  5.1710
  183       0.0013       0.1254       0.0113       0.0063  4.9960
  184       0.0014       0.1205       0.0112       0.0058  8.5831
  185       0.0013       0.1162       0.0111       0.0054  8.5399
  186       0.0012       0.1120       0.0111       0.0050  8.7390
  187       0.0012       0.1084       0.0110       0.0047  8.3866
  188       0.0010       0.1033       0.0109       0.0043  6.3157
  189       0.0010       0.1039       0.0109       0.0043  5.1855
  190       0.0010       0.1001       0.0108       0.0040  5.1926
  191       0.0008       0.0980       0.0108       0.0038  4.9712
  192       0.0007       0.0921       0.0107       0.0034  4.9745
  193       0.0008       0.0904       0.0106       0.0033  5.4035
  194       0.0009       0.0915       0.0105       0.0034  5.0388
  195       0.0008       0.0839       0.0104       0.0028  5.2208
  196       0.0007       0.0828       0.0104       0.0027  5.0745
  197       0.0006       0.0828       0.0103       0.0027  5.0305
  198       0.0006       0.0836       0.0103       0.0028  5.2806
  199       0.0006       0.0817       0.0102       0.0027  5.2040
  200       0.0005       0.0812       0.0102       0.0026  5.3914
...Training Complete!

