Epoch   EnergyRMSE    ForceRMSE    TrainLoss    ValidLoss     Dur
===== ============ ============ ============ ============ =======
  226       0.0005       0.0079       0.0002       0.0000  4.1114
  227       0.0005       0.0075       0.0002       0.0000  4.1558
  228       0.0005       0.0075       0.0002       0.0000  3.8890
  229       0.0005       0.0074       0.0002       0.0000  3.9631
  230       0.0005       0.0075       0.0002       0.0000  3.9790
  231       0.0005       0.0074       0.0002       0.0000  4.0380
  232       0.0005       0.0072       0.0002       0.0000  3.8944
  233       0.0005       0.0073       0.0002       0.0000  3.8736
  234       0.0005       0.0076       0.0002       0.0000  3.7903
  235       0.0005       0.0074       0.0002       0.0000  4.0156
  236       0.0005       0.0068       0.0002       0.0000  3.9687
  237       0.0005       0.0068       0.0002       0.0000  3.9707
  238       0.0005       0.0065       0.0002       0.0000  3.8842
  239       0.0005       0.0064       0.0002       0.0000  4.0770
  240       0.0005       0.0064       0.0002       0.0000  4.0288
  241       0.0005       0.0066       0.0002       0.0000  3.9535
  242       0.0005       0.0068       0.0002       0.0000  3.9292
  243       0.0005       0.0067       0.0002       0.0000  4.0811
  244       0.0005       0.0067       0.0002       0.0000  4.1685
  245       0.0005       0.0067       0.0002       0.0000  3.9080
  246       0.0005       0.0068       0.0002       0.0000  4.1128
  247       0.0005       0.0069       0.0002       0.0000  3.9749
  248       0.0005       0.0070       0.0002       0.0000  4.0745
  249       0.0005       0.0072       0.0002       0.0000  3.9358
  250       0.0005       0.0071       0.0002       0.0000  4.1610
  251       0.0005       0.0073       0.0002       0.0000  4.2212
  252       0.0005       0.0073       0.0002       0.0000  4.2574
  253       0.0005       0.0074       0.0002       0.0000  4.2082
  254       0.0005       0.0075       0.0002       0.0000  4.0072
  255       0.0005       0.0076       0.0002       0.0000  3.9136
  256       0.0005       0.0074       0.0002       0.0000  4.0116
  257       0.0005       0.0074       0.0002       0.0000  3.8923
  258       0.0005       0.0073       0.0002       0.0000  4.2510
  259       0.0005       0.0074       0.0002       0.0000  4.1994
  260       0.0005       0.0074       0.0002       0.0000  3.9860
  261       0.0005       0.0074       0.0002       0.0000  3.7373
  262       0.0005       0.0073       0.0002       0.0000  4.0834
  263       0.0005       0.0075       0.0002       0.0000  3.7657
  264       0.0005       0.0074       0.0002       0.0000  3.7160
  265       0.0005       0.0074       0.0002       0.0000  4.0108
  266       0.0005       0.0075       0.0002       0.0000  3.8603
  267       0.0005       0.0076       0.0002       0.0000  3.8050
  268       0.0005       0.0077       0.0002       0.0000  4.1856
  269       0.0005       0.0079       0.0002       0.0000  4.3772
  270       0.0005       0.0078       0.0002       0.0000  3.9058
  271       0.0005       0.0081       0.0001       0.0000  3.9328
  272       0.0005       0.0082       0.0001       0.0000  3.9789
  273       0.0005       0.0081       0.0001       0.0000  4.0993
  274       0.0005       0.0081       0.0001       0.0000  3.8981
  275       0.0005       0.0079       0.0001       0.0000  3.9371
  276       0.0005       0.0079       0.0001       0.0000  3.9424
  277       0.0005       0.0078       0.0001       0.0000  3.8830
  278       0.0005       0.0076       0.0001       0.0000  3.9113
  279       0.0005       0.0076       0.0001       0.0000  3.9475
  280       0.0005       0.0076       0.0001       0.0000  4.3210
  281       0.0005       0.0075       0.0001       0.0000  3.8799
  282       0.0005       0.0076       0.0001       0.0000  4.1507
  283       0.0005       0.0077       0.0001       0.0000  4.0865
  284       0.0005       0.0077       0.0001       0.0000  4.1416
  285       0.0005       0.0076       0.0001       0.0000  4.0227
  286       0.0005       0.0076       0.0001       0.0000  3.9906
  287       0.0005       0.0077       0.0001       0.0000  3.8318
  288       0.0005       0.0076       0.0001       0.0000  3.8764
  289       0.0005       0.0076       0.0001       0.0000  4.3282
  290       0.0005       0.0077       0.0001       0.0000  3.9382
  291       0.0005       0.0078       0.0001       0.0000  4.0271
  292       0.0005       0.0078       0.0001       0.0000  4.0781
  293       0.0005       0.0080       0.0001       0.0000  3.8637
  294       0.0005       0.0081       0.0001       0.0000  3.8969
  295       0.0005       0.0082       0.0001       0.0000  4.0818
  296       0.0005       0.0082       0.0001       0.0000  3.6962
  297       0.0005       0.0084       0.0001       0.0000  3.6630
  298       0.0005       0.0085       0.0001       0.0000  3.5869
  299       0.0005       0.0086       0.0001       0.0000  3.5877
  300       0.0005       0.0088       0.0001       0.0000  3.5613
...Training Complete!

