Tue Mar 17 21:45:08 2020
--------------------------------------------------
Model parameters [re, D, sig]: {'C': [0.972, 6.379, 0.477], 'O': [1.09, 8.575, 0.603], 'Cu': [2.168, 3.8386, 1.696]}
Combination rule: yang

Filename: COCu_morse_mdseed_mean_adamW_LJ_100_iter_1
Dataset size: 300
Target scaling: [8.841315589518457, -529.0525895393496]
Symmetry function parameters:
     G2_etas: [0.05       0.23207944 1.07721735 5.        ]
     G2_rs_s: [0, 0, 0, 0]
     G4_etas: [0.005]
     G4_zetas: [1.0, 4.0]
     G4_gammas: [1.0, -1]
     cutoff: 5.876798323827276
Device: cpu
Model: FullNN(
  (elementwise_models): ModuleDict(
    (Cu): MLP(
      (model_net): Sequential(
        (0): Linear(in_features=36, out_features=30, bias=True)
        (1): Tanh()
        (2): Linear(in_features=30, out_features=30, bias=True)
        (3): Tanh()
        (4): Linear(in_features=30, out_features=30, bias=True)
        (5): Tanh()
        (6): Linear(in_features=30, out_features=1, bias=True)
      )
    )
    (O): MLP(
      (model_net): Sequential(
        (0): Linear(in_features=36, out_features=30, bias=True)
        (1): Tanh()
        (2): Linear(in_features=30, out_features=30, bias=True)
        (3): Tanh()
        (4): Linear(in_features=30, out_features=30, bias=True)
        (5): Tanh()
        (6): Linear(in_features=30, out_features=1, bias=True)
      )
    )
    (C): MLP(
      (model_net): Sequential(
        (0): Linear(in_features=36, out_features=30, bias=True)
        (1): Tanh()
        (2): Linear(in_features=30, out_features=30, bias=True)
        (3): Tanh()
        (4): Linear(in_features=30, out_features=30, bias=True)
        (5): Tanh()
        (6): Linear(in_features=30, out_features=1, bias=True)
      )
    )
  )
)
Architecture:
   Input Layer - 36
   # of Hidden Layers - 3
   Nodes/Layer - 30
Loss Function: <class 'amptorch.model.CustomLoss'>
Force coefficient: 0.04
Optimizer: <class 'torch.optim.adamw.AdamW'>
Learning Rate: 0.001
Batch Size: 37
Epochs: 1000
Shuffle: True
Train Split (k-fold if int, fraction if float): 5

Training initiated...
Epoch   EnergyRMSE    ForceRMSE    TrainLoss    ValidLoss     Dur
===== ============ ============ ============ ============ =======
    1       0.2363       5.1703      23.7537      16.8763  1.8715
    2       0.4760       4.9754      20.3919      18.2516  1.7323
    3       0.4285       4.6405      18.5311      15.6752  1.8457
    4       0.2435       4.1473      15.6683      11.2093  1.8471
    5       0.2699       3.4955      12.4774       8.4242  1.8795
    6       0.2824       2.6505       8.5304       5.4116  1.9534
    7       0.1942       1.7544       4.9556       2.4123  1.8738
    8       0.1399       1.0326       2.5358       0.9333  1.8333
    9       0.1229       0.7402       1.4718       0.5553  1.9739
   10       0.0769       0.5901       1.0479       0.2976  1.8661
   11       0.0573       0.5526       0.6993       0.2324  1.8681
   12       0.0400       0.5473       0.5254       0.2037  1.8501
   13       0.0277       0.4816       0.4153       0.1507  1.7950
   14       0.0357       0.3985       0.3016       0.1144  1.6663
   15       0.0347       0.3677       0.2534       0.0992  1.8053
   16       0.0224       0.3634       0.2242       0.0868  1.8208
   17       0.0193       0.3636       0.1982       0.0849  1.8024
   18       0.0156       0.3570       0.1820       0.0801  1.8628
   19       0.0165       0.3386       0.1681       0.0729  1.8999
   20       0.0195       0.3309       0.1581       0.0714  1.8830
   21       0.0302       0.3300       0.1532       0.0790  1.8188
   22       0.0236       0.3226       0.1493       0.0708  1.8636
   23       0.0219       0.3136       0.1399       0.0662  1.8253
   24       0.0147       0.3030       0.1344       0.0583  1.8664
   25       0.0163       0.2924       0.1286       0.0553  1.6835
   26       0.0203       0.2858       0.1253       0.0552  1.7314
   27       0.0305       0.2797       0.1231       0.0609  1.9041
   28       0.0325       0.2757       0.1291       0.0615  1.7792
   29       0.0177       0.2738       0.1254       0.0497  1.8460
   30       0.0131       0.2730       0.1154       0.0473  1.9294
   31       0.0157       0.2732       0.1104       0.0485  1.7736
   32       0.0166       0.2694       0.1071       0.0477  1.7609
   33       0.0125       0.2628       0.1065       0.0438  1.7236
   34       0.0313       0.2557       0.1037       0.0539  1.9808
   35       0.0345       0.2521       0.1056       0.0559  1.9148
   36       0.0279       0.2502       0.1044       0.0492  1.7944
   37       0.0178       0.2496       0.1000       0.0421  1.8385
   38       0.0125       0.2507       0.0979       0.0400  1.9320
   39       0.0282       0.2521       0.0944       0.0501  1.7019
   40       0.0212       0.2484       0.0913       0.0438  1.7981
   41       0.0108       0.2446       0.0910       0.0376  1.9282
   42       0.0134       0.2413       0.0866       0.0376  1.7721
   43       0.0104       0.2402       0.0839       0.0362  2.1729
   44       0.0111       0.2389       0.0821       0.0361  1.7629
   45       0.0133       0.2381       0.0805       0.0367  2.0191
   46       0.0105       0.2350       0.0797       0.0348  1.7686
   47       0.0158       0.2331       0.0778       0.0363  1.8454
   48       0.0128       0.2335       0.0776       0.0352  1.8061
   49       0.0170       0.2331       0.0750       0.0370  1.8742
   50       0.0093       0.2305       0.0742       0.0332  1.7583
   51       0.0137       0.2307       0.0721       0.0347  1.8355
   52       0.0098       0.2291       0.0710       0.0329  1.8736
   53       0.0110       0.2270       0.0695       0.0327  1.7713
   54       0.0123       0.2272       0.0692       0.0333  1.8735
   55       0.0164       0.2271       0.0677       0.0350  1.8057
   56       0.0123       0.2238       0.0677       0.0323  1.8572
   57       0.0416       0.2292       0.0700       0.0574  1.8242
   58       0.0134       0.2220       0.0713       0.0323  1.8313
   59       0.0099       0.2227       0.0654       0.0312  1.7232
   60       0.0298       0.2250       0.0648       0.0437  1.7256
   61       0.0085       0.2205       0.0656       0.0303  1.8298
   62       0.0110       0.2205       0.0617       0.0310  1.8695
   63       0.0098       0.2209       0.0607       0.0307  1.7779
   64       0.0065       0.2181       0.0596       0.0292  1.7523
   65       0.0203       0.2198       0.0589       0.0352  1.9140
   66       0.0077       0.2168       0.0603       0.0291  1.8106
   67       0.0074       0.2156       0.0577       0.0287  1.9540
   68       0.0174       0.2174       0.0569       0.0329  2.0000
   69       0.0078       0.2158       0.0561       0.0288  1.8975
   70       0.0118       0.2132       0.0554       0.0293  1.8302
   71       0.0061       0.2137       0.0552       0.0280  1.8185
   72       0.0063       0.2127       0.0539       0.0277  1.7079
   73       0.0059       0.2125       0.0536       0.0276  1.8637
   74       0.0092       0.2112       0.0527       0.0280  1.7079
   75       0.0081       0.2103       0.0524       0.0275  1.8181
   76       0.0142       0.2109       0.0520       0.0297  1.7137
   77       0.0053       0.2097       0.0516       0.0268  1.8372
   78       0.0063       0.2088       0.0504       0.0268  1.8491
   79       0.0134       0.2091       0.0500       0.0289  1.7774
   80       0.0105       0.2078       0.0496       0.0276  1.8157
   81       0.0105       0.2060       0.0493       0.0271  1.7118
   82       0.0153       0.2066       0.0499       0.0291  1.8044
   83       0.0079       0.2050       0.0486       0.0262  1.9542
   84       0.0102       0.2065       0.0474       0.0271  1.9021
   85       0.0098       0.2018       0.0475       0.0259  1.7867
   86       0.0090       0.2019       0.0468       0.0257  1.8020
   87       0.0079       0.2019       0.0460       0.0254  1.9771
   88       0.0196       0.2022       0.0463       0.0303  1.8184
   89       0.0231       0.1992       0.0470       0.0318  1.7814
   90       0.0216       0.2010       0.0486       0.0312  1.7079
   91       0.0080       0.1966       0.0477       0.0241  1.7307
   92       0.0121       0.2008       0.0443       0.0264  1.8633
   93       0.0135       0.1969       0.0447       0.0260  1.7466
   94       0.0106       0.1958       0.0442       0.0247  1.8855
   95       0.0091       0.1947       0.0435       0.0240  1.9092
   96       0.0198       0.1970       0.0431       0.0292  1.8079
   97       0.0172       0.1923       0.0466       0.0266  1.9077
   98       0.0048       0.1962       0.0486       0.0234  1.7741
   99       0.0161       0.1925       0.0418       0.0261  1.9612
  100       0.0093       0.1892       0.0419       0.0228  1.8525
  101       0.0039       0.1944       0.0421       0.0229  1.7345
  102       0.0049       0.1884       0.0399       0.0217  1.8504
  103       0.0143       0.1870       0.0392       0.0240  1.7823
  104       0.0148       0.1903       0.0418       0.0250  1.7759
  105       0.0070       0.1861       0.0397       0.0215  1.8298
  106       0.0150       0.1873       0.0389       0.0244  1.8013
  107       0.0096       0.1849       0.0390       0.0219  1.7342
  108       0.0088       0.1851       0.0397       0.0217  1.8559
  109       0.0114       0.1838       0.0371       0.0222  1.7304
  110       0.0041       0.1844       0.0374       0.0207  1.9117
  111       0.0046       0.1820       0.0361       0.0202  1.7935
  112       0.0144       0.1851       0.0359       0.0237  1.8120
  113       0.0043       0.1807       0.0372       0.0199  1.8404
  114       0.0043       0.1798       0.0352       0.0197  1.8932
  115       0.0059       0.1818       0.0347       0.0203  1.7738
  116       0.0083       0.1794       0.0345       0.0204  2.1112
  117       0.0047       0.1779       0.0343       0.0193  1.9149
  118       0.0056       0.1779       0.0341       0.0195  1.8403
  119       0.0136       0.1779       0.0341       0.0218  1.8662
  120       0.0115       0.1778       0.0345       0.0210  1.8136
  121       0.0068       0.1757       0.0337       0.0192  1.7158
  122       0.0041       0.1739       0.0331       0.0184  1.9557
  123       0.0047       0.1748       0.0325       0.0187  1.7899
  124       0.0068       0.1753       0.0322       0.0191  1.8798
  125       0.0046       0.1720       0.0322       0.0181  1.7492
  126       0.0192       0.1719       0.0326       0.0233  1.8740
  127       0.0192       0.1713       0.0349       0.0232  1.8401
  128       0.0039       0.1700       0.0325       0.0176  1.7409
  129       0.0075       0.1713       0.0307       0.0184  1.8376
  130       0.0039       0.1694       0.0306       0.0174  1.8209
  131       0.0040       0.1684       0.0302       0.0173  1.8374
  132       0.0089       0.1707       0.0300       0.0187  1.6397
  133       0.0075       0.1682       0.0303       0.0178  1.7177
  134       0.0041       0.1684       0.0294       0.0173  1.7892
  135       0.0042       0.1660       0.0292       0.0168  1.7344
  136       0.0065       0.1667       0.0288       0.0173  1.7413
  137       0.0175       0.1648       0.0295       0.0209  1.8325
  138       0.0170       0.1630       0.0306       0.0203  1.9182
  139       0.0197       0.1646       0.0313       0.0221  1.9413
  140       0.0125       0.1627       0.0304       0.0182  1.9196
  141       0.0046       0.1634       0.0284       0.0163  1.7841
  142       0.0037       0.1636       0.0276       0.0163  1.6892
  143       0.0042       0.1616       0.0273       0.0159  1.8377
  144       0.0079       0.1622       0.0272       0.0167  1.8791
  145       0.0128       0.1625       0.0278       0.0183  1.8302
  146       0.0133       0.1626       0.0281       0.0185  1.8565
  147       0.0060       0.1616       0.0272       0.0162  1.8608
  148       0.0063       0.1584       0.0264       0.0157  1.8022
  149       0.0051       0.1617       0.0264       0.0161  1.8694
  150       0.0038       0.1568       0.0262       0.0150  1.8720
  151       0.0154       0.1601       0.0264       0.0189  1.8725
  152       0.0144       0.1572       0.0278       0.0179  1.7791
  153       0.0226       0.1620       0.0281       0.0234  1.8623
  154       0.0142       0.1591       0.0286       0.0182  1.8619
  155       0.0114       0.1578       0.0277       0.0169  1.7938
  156       0.0214       0.1591       0.0269       0.0221  1.7303
  157       0.0364       0.1596       0.0317       0.0352  1.7982
  158       0.0531       0.1617       0.0437       0.0581  1.8029
  159       0.0594       0.1656       0.0519       0.0693  1.9334
  160       0.0111       0.1544       0.0513       0.0162  1.8202
  161       0.0385       0.1510       0.0299       0.0359  1.8249
  162       0.0186       0.1552       0.0385       0.0197  1.7481
  163       0.0156       0.1534       0.0259       0.0178  1.6249
  164       0.0033       0.1540       0.0260       0.0144  1.7122
  165       0.0109       0.1514       0.0240       0.0155  1.6638
  166       0.0052       0.1536       0.0239       0.0146  1.6452
  167       0.0059       0.1515       0.0236       0.0143  1.6751
  168       0.0116       0.1519       0.0238       0.0159  1.7747
  169       0.0031       0.1514       0.0236       0.0139  1.8201
  170       0.0055       0.1506       0.0228       0.0141  1.7906
  171       0.0103       0.1514       0.0230       0.0153  1.5563
  172       0.0039       0.1496       0.0233       0.0136  1.6586
  173       0.0146       0.1527       0.0232       0.0172  1.5964
  174       0.0053       0.1480       0.0248       0.0136  1.6668
  175       0.0097       0.1496       0.0224       0.0149  1.5536
  176       0.0070       0.1477       0.0226       0.0138  1.6791
  177       0.0122       0.1500       0.0224       0.0157  1.6611
  178       0.0035       0.1466       0.0230       0.0131  1.6270
  179       0.0149       0.1495       0.0227       0.0168  1.5871
  180       0.0061       0.1460       0.0238       0.0133  1.7076
  181       0.0047       0.1493       0.0217       0.0137  1.5306
  182       0.0036       0.1450       0.0217       0.0128  1.7167
  183       0.0093       0.1458       0.0215       0.0141  1.7834
  184       0.0070       0.1475       0.0218       0.0138  1.7290
  185       0.0125       0.1454       0.0216       0.0150  1.6284
  186       0.0195       0.1435       0.0222       0.0181  1.5374
  187       0.0308       0.1466       0.0256       0.0271  1.6984
  188       0.0214       0.1410       0.0267       0.0188  1.7060
  189       0.0080       0.1451       0.0223       0.0136  1.7505
  190       0.0075       0.1420       0.0207       0.0129  1.6736
  191       0.0090       0.1462       0.0209       0.0140  1.6384
  192       0.0037       0.1425       0.0205       0.0124  1.6611
  193       0.0056       0.1452       0.0202       0.0131  1.6650
  194       0.0048       0.1403       0.0200       0.0122  1.8577
  195       0.0046       0.1465       0.0198       0.0132  1.6595
  196       0.0037       0.1390       0.0199       0.0118  1.7316
  197       0.0058       0.1439       0.0202       0.0129  1.7150
  198       0.0051       0.1402       0.0197       0.0122  1.6134
  199       0.0086       0.1425       0.0197       0.0133  1.7395
  200       0.0029       0.1411       0.0195       0.0121  1.6127
  201       0.0063       0.1386       0.0193       0.0121  1.6492
  202       0.0177       0.1406       0.0195       0.0166  1.6284
  203       0.0160       0.1380       0.0213       0.0153  1.5883
