Epoch   EnergyRMSE    ForceRMSE    TrainLoss    ValidLoss     Dur
===== ============ ============ ============ ============ =======
  277       0.0005       0.0078       0.0001       0.0000  5.9818
  278       0.0005       0.0078       0.0001       0.0000  2.1879
  279       0.0005       0.0079       0.0001       0.0000  5.2620
  280       0.0005       0.0079       0.0001       0.0000  5.4206
  281       0.0005       0.0078       0.0001       0.0000  5.5326
  282       0.0005       0.0076       0.0001       0.0000  5.5490
  283       0.0005       0.0077       0.0001       0.0000  5.1456
  284       0.0005       0.0075       0.0001       0.0000  5.3146
  285       0.0005       0.0074       0.0001       0.0000  5.5512
  286       0.0005       0.0074       0.0001       0.0000  5.3366
  287       0.0005       0.0075       0.0001       0.0000  5.5249
  288       0.0005       0.0073       0.0001       0.0000  5.3525
  289       0.0005       0.0076       0.0001       0.0000  5.4846
  290       0.0005       0.0077       0.0001       0.0000  5.1841
  291       0.0005       0.0075       0.0001       0.0000  5.2133
  292       0.0005       0.0076       0.0001       0.0000  5.3012
  293       0.0005       0.0073       0.0001       0.0000  5.1261
  294       0.0005       0.0070       0.0001       0.0000  5.2849
  295       0.0005       0.0068       0.0001       0.0000  5.4920
  296       0.0005       0.0068       0.0001       0.0000  5.2521
  297       0.0005       0.0068       0.0001       0.0000  5.4540
  298       0.0005       0.0067       0.0001       0.0000  5.2619
  299       0.0005       0.0068       0.0001       0.0000  5.4249
  300       0.0005       0.0067       0.0001       0.0000  5.0160
...Training Complete!

