Sun Mar 15 12:53:41 2020
--------------------------------------------------
Filename: COCu_ml_f100
Dataset size: 100
Target scaling: [0, 0]
Symmetry function parameters:
     G2_etas: [0.05       0.09653489 0.18637969 0.35984284 0.69474775 1.3413479
 2.58973734 5.        ]
     G2_rs_s: [0, 0, 0, 0, 0, 0, 0, 0]
     G4_etas: [0.005, 0.01]
     G4_zetas: [1.0, 4.0, 6.0]
     G4_gammas: [1.0, -1]
     cutoff: 5.876798323827276
Device: cpu
Model: FullNN(
  (elementwise_models): ModuleDict(
    (Cu): MLP(
      (model_net): Sequential(
        (0): Linear(in_features=96, out_features=30, bias=True)
        (1): Tanh()
        (2): Linear(in_features=30, out_features=30, bias=True)
        (3): Tanh()
        (4): Linear(in_features=30, out_features=30, bias=True)
        (5): Tanh()
        (6): Linear(in_features=30, out_features=1, bias=True)
      )
    )
    (O): MLP(
      (model_net): Sequential(
        (0): Linear(in_features=96, out_features=30, bias=True)
        (1): Tanh()
        (2): Linear(in_features=30, out_features=30, bias=True)
        (3): Tanh()
        (4): Linear(in_features=30, out_features=30, bias=True)
        (5): Tanh()
        (6): Linear(in_features=30, out_features=1, bias=True)
      )
    )
    (C): MLP(
      (model_net): Sequential(
        (0): Linear(in_features=96, out_features=30, bias=True)
        (1): Tanh()
        (2): Linear(in_features=30, out_features=30, bias=True)
        (3): Tanh()
        (4): Linear(in_features=30, out_features=30, bias=True)
        (5): Tanh()
        (6): Linear(in_features=30, out_features=1, bias=True)
      )
    )
  )
)
Architecture:
   Input Layer - 96
   # of Hidden Layers - 3
   Nodes/Layer - 30
Loss Function: <class 'amptorch.model.CustomLoss'>
Force coefficient: 0.04
Optimizer: <class 'torch.optim.lbfgs.LBFGS'>
Learning Rate: 0.1
Batch Size: 100
Epochs: 300
Shuffle: False
Train Split (k-fold if int, fraction if float): 5

Training initiated...
Epoch   EnergyRMSE    ForceRMSE    TrainLoss    ValidLoss     Dur
  147       0.0003       0.0508       0.0003       0.0010  7.8366
  148       0.0003       0.0527       0.0003       0.0011  7.8858
  149       0.0003       0.0538       0.0003       0.0012  7.7503
  150       0.0003       0.0531       0.0003       0.0011  7.8097
  151       0.0003       0.0542       0.0003       0.0012  7.7672
  152       0.0003       0.0541       0.0003       0.0012  7.7873
  153       0.0003       0.0550       0.0003       0.0012  7.8483
  154       0.0003       0.0539       0.0003       0.0012  8.0402
  155       0.0003       0.0531       0.0003       0.0011  7.8327
  156       0.0003       0.0554       0.0003       0.0012  7.7507
  157       0.0003       0.0584       0.0003       0.0014  7.8157
  158       0.0003       0.0586       0.0003       0.0014  7.8044
  159       0.0003       0.0597       0.0003       0.0014  8.1441
  160       0.0003       0.0604       0.0003       0.0015  8.0893
  161       0.0003       0.0619       0.0002       0.0015  8.0657
  162       0.0003       0.0611       0.0002       0.0015  7.7655
  163       0.0003       0.0613       0.0002       0.0015  7.7967
  164       0.0003       0.0621       0.0002       0.0015  7.8288
  165       0.0003       0.0619       0.0002       0.0015  8.0597
  166       0.0004       0.0629       0.0002       0.0016  8.0271
  167       0.0003       0.0619       0.0002       0.0015  7.7527
  168       0.0003       0.0633       0.0002       0.0016  8.1660
  169       0.0003       0.0653       0.0002       0.0017  7.7732
  170       0.0003       0.0646       0.0002       0.0017  8.0765
  171       0.0003       0.0666       0.0002       0.0018  7.5736
  172       0.0003       0.0665       0.0002       0.0018  8.0838
  173       0.0003       0.0670       0.0002       0.0018  7.8996
  174       0.0003       0.0662       0.0002       0.0018  7.7542
  175       0.0003       0.0639       0.0002       0.0016  8.1250
  176       0.0003       0.0645       0.0002       0.0017  7.7448
  177       0.0003       0.0631       0.0002       0.0016  7.7776
  178       0.0003       0.0609       0.0002       0.0015  7.8030
  179       0.0003       0.0626       0.0002       0.0016  8.0801
  180       0.0003       0.0614       0.0002       0.0015  8.1046
  181       0.0003       0.0620       0.0002       0.0015  7.7598
  182       0.0003       0.0628       0.0002       0.0016  7.8286
  183       0.0003       0.0634       0.0002       0.0016  7.8242
  184       0.0003       0.0634       0.0002       0.0016  7.7535
  185       0.0003       0.0636       0.0002       0.0016  8.1021
  186       0.0003       0.0643       0.0002       0.0017  8.1520
  187       0.0003       0.0650       0.0002       0.0017  7.7965
  188       0.0003       0.0640       0.0002       0.0016  8.1588
  189       0.0004       0.0648       0.0002       0.0017  8.1041
  190       0.0003       0.0647       0.0002       0.0017  7.8280
  191       0.0003       0.0634       0.0002       0.0016  7.7558
  192       0.0003       0.0618       0.0002       0.0015  8.1055
  193       0.0003       0.0621       0.0002       0.0015  7.8045
  194       0.0003       0.0619       0.0002       0.0015  7.7784
  195       0.0003       0.0609       0.0002       0.0015  7.8769
  196       0.0003       0.0601       0.0002       0.0014  7.7940
  197       0.0003       0.0607       0.0002       0.0015  8.1768
  198       0.0003       0.0614       0.0002       0.0015  7.7883
  199       0.0003       0.0609       0.0002       0.0015  7.7625
  200       0.0003       0.0607       0.0002       0.0015  8.0843
  201       0.0003       0.0600       0.0002       0.0014  7.7872
  202       0.0003       0.0596       0.0002       0.0014  7.8517
  203       0.0003       0.0600       0.0002       0.0014  8.0866
  204       0.0003       0.0607       0.0002       0.0015  7.7519
  205       0.0003       0.0611       0.0002       0.0015  7.7745
  206       0.0003       0.0607       0.0002       0.0015  7.7112
  207       0.0003       0.0599       0.0002       0.0014  7.7371
  208       0.0003       0.0607       0.0002       0.0015  8.1779
  209       0.0003       0.0597       0.0002       0.0014  8.1266
  210       0.0003       0.0591       0.0002       0.0014  8.0420
  211       0.0003       0.0590       0.0002       0.0014  7.9908
  212       0.0003       0.0602       0.0002       0.0015  7.7520
  213       0.0004       0.0619       0.0002       0.0015  7.8001
  214       0.0004       0.0625       0.0002       0.0016  8.1003
  215       0.0004       0.0629       0.0002       0.0016  8.0573
  216       0.0004       0.0629       0.0002       0.0016  8.1385
  217       0.0003       0.0623       0.0002       0.0016  7.9093
  218       0.0003       0.0603       0.0002       0.0015  7.8295
  219       0.0003       0.0602       0.0002       0.0015  8.0737
  220       0.0003       0.0595       0.0002       0.0014  7.7909
  221       0.0003       0.0593       0.0002       0.0014  7.7504
  222       0.0003       0.0597       0.0002       0.0014  7.7959
  223       0.0003       0.0588       0.0002       0.0014  7.8992
  224       0.0003       0.0585       0.0002       0.0014  7.7637
  225       0.0003       0.0591       0.0002       0.0014  8.0647
  226       0.0003       0.0583       0.0002       0.0014  7.7566
  227       0.0003       0.0582       0.0002       0.0014  7.8047
  228       0.0003       0.0575       0.0002       0.0013  8.0742
  229       0.0003       0.0586       0.0002       0.0014  8.0690
  230       0.0003       0.0579       0.0002       0.0013  8.1215
  231       0.0003       0.0590       0.0002       0.0014  7.7424
  232       0.0004       0.0592       0.0002       0.0014  8.1290
  233       0.0004       0.0582       0.0002       0.0014  7.7431
  234       0.0003       0.0583       0.0001       0.0014  7.8509
  235       0.0003       0.0582       0.0001       0.0014  7.7022
  236       0.0003       0.0583       0.0001       0.0014  8.0997
  237       0.0004       0.0588       0.0001       0.0014  7.7672
  238       0.0004       0.0587       0.0001       0.0014  8.1263
  239       0.0004       0.0593       0.0001       0.0014  7.7866
  240       0.0004       0.0591       0.0001       0.0014  7.8008
  241       0.0004       0.0584       0.0001       0.0014  8.0726
  242       0.0004       0.0587       0.0001       0.0014  7.7809
  243       0.0004       0.0578       0.0001       0.0013  8.1585
  244       0.0004       0.0579       0.0001       0.0013  7.7386
  245       0.0004       0.0584       0.0001       0.0014  8.0937
  246       0.0004       0.0577       0.0001       0.0013  7.7478
  247       0.0004       0.0578       0.0001       0.0013  7.7361
  248       0.0004       0.0578       0.0001       0.0013  7.7822
  249       0.0004       0.0569       0.0001       0.0013  7.8153
  250       0.0004       0.0562       0.0001       0.0013  7.7929
  251       0.0004       0.0562       0.0001       0.0013  8.0150
