Epoch   EnergyRMSE    ForceRMSE    TrainLoss    ValidLoss     Dur
===== ============ ============ ============ ============ =======
   77       0.0010       0.0195       0.0007       0.0002  4.6426
   78       0.0010       0.0187       0.0007       0.0001  4.7266
   79       0.0010       0.0195       0.0007       0.0002  4.8044
   80       0.0010       0.0189       0.0007       0.0002  4.5265
   81       0.0010       0.0195       0.0007       0.0002  4.7753
   82       0.0010       0.0186       0.0007       0.0001  4.8908
   83       0.0010       0.0192       0.0007       0.0002  4.5049
   84       0.0010       0.0196       0.0007       0.0002  4.5207
   85       0.0010       0.0195       0.0007       0.0002  4.4979
   86       0.0010       0.0189       0.0007       0.0002  4.6246
   87       0.0009       0.0193       0.0007       0.0002  4.5911
   88       0.0010       0.0193       0.0007       0.0002  4.3291
   89       0.0010       0.0195       0.0007       0.0002  4.0094
   90       0.0010       0.0202       0.0006       0.0002  4.1547
   91       0.0010       0.0199       0.0006       0.0002  4.7892
   92       0.0010       0.0204       0.0006       0.0002  4.8487
   93       0.0010       0.0206       0.0006       0.0002  4.4532
   94       0.0010       0.0206       0.0006       0.0002  4.8736
   95       0.0010       0.0210       0.0006       0.0002  4.2603
   96       0.0010       0.0207       0.0006       0.0002  4.8717
   97       0.0010       0.0205       0.0006       0.0002  4.7882
   98       0.0010       0.0204       0.0006       0.0002  4.0303
   99       0.0010       0.0206       0.0006       0.0002  3.8969
  100       0.0010       0.0210       0.0006       0.0002  5.0193
  101       0.0010       0.0205       0.0006       0.0002  4.8055
  102       0.0010       0.0206       0.0006       0.0002  4.3989
  103       0.0010       0.0203       0.0006       0.0002  4.7477
  104       0.0010       0.0203       0.0006       0.0002  5.1107
  105       0.0010       0.0200       0.0006       0.0002  5.6245
  106       0.0010       0.0195       0.0006       0.0002  5.2064
  107       0.0010       0.0197       0.0006       0.0002  4.9717
  108       0.0010       0.0191       0.0006       0.0002  5.0365
  109       0.0010       0.0188       0.0006       0.0002  5.1095
  110       0.0010       0.0183       0.0006       0.0001  5.5092
  111       0.0010       0.0186       0.0006       0.0001  5.7447
  112       0.0010       0.0191       0.0006       0.0002  5.5017
  113       0.0010       0.0183       0.0005       0.0001  4.9598
  114       0.0010       0.0186       0.0005       0.0001  4.5768
  115       0.0010       0.0190       0.0005       0.0002  5.4449
  116       0.0010       0.0195       0.0005       0.0002  5.1397
  117       0.0010       0.0204       0.0005       0.0002  4.7783
  118       0.0011       0.0203       0.0005       0.0002  5.3309
  119       0.0011       0.0202       0.0005       0.0002  5.4842
  120       0.0011       0.0201       0.0005       0.0002  5.0038
  121       0.0011       0.0201       0.0005       0.0002  4.9850
  122       0.0011       0.0207       0.0005       0.0002  5.2679
  123       0.0011       0.0195       0.0005       0.0002  5.2432
  124       0.0011       0.0189       0.0005       0.0002  5.4810
  125       0.0011       0.0191       0.0005       0.0002  5.6517
  126       0.0011       0.0190       0.0005       0.0002  5.3985
  127       0.0011       0.0184       0.0005       0.0001  4.9049
  128       0.0011       0.0183       0.0005       0.0001  5.7897
  129       0.0011       0.0182       0.0005       0.0001  4.8787
  130       0.0011       0.0185       0.0005       0.0001  5.3536
