Wed Mar 18 20:35:51 2020
--------------------------------------------------
Filename: COCu_ml_mdseed_f100_2_100_iter_1
Dataset size: 200
Target scaling: [0, 0]
Symmetry function parameters:
     G2_etas: [0.05       0.23207944 1.07721735 5.        ]
     G2_rs_s: [0, 0, 0, 0]
     G4_etas: [0.005]
     G4_zetas: [1.0, 4.0]
     G4_gammas: [1.0, -1]
     cutoff: 5.876798323827276
Device: cpu
Model: FullNN(
  (elementwise_models): ModuleDict(
    (Cu): MLP(
      (model_net): Sequential(
        (0): Linear(in_features=36, out_features=30, bias=True)
        (1): Tanh()
        (2): Linear(in_features=30, out_features=30, bias=True)
        (3): Tanh()
        (4): Linear(in_features=30, out_features=30, bias=True)
        (5): Tanh()
        (6): Linear(in_features=30, out_features=1, bias=True)
      )
    )
    (O): MLP(
      (model_net): Sequential(
        (0): Linear(in_features=36, out_features=30, bias=True)
        (1): Tanh()
        (2): Linear(in_features=30, out_features=30, bias=True)
        (3): Tanh()
        (4): Linear(in_features=30, out_features=30, bias=True)
        (5): Tanh()
        (6): Linear(in_features=30, out_features=1, bias=True)
      )
    )
    (C): MLP(
      (model_net): Sequential(
        (0): Linear(in_features=36, out_features=30, bias=True)
        (1): Tanh()
        (2): Linear(in_features=30, out_features=30, bias=True)
        (3): Tanh()
        (4): Linear(in_features=30, out_features=30, bias=True)
        (5): Tanh()
        (6): Linear(in_features=30, out_features=1, bias=True)
      )
    )
  )
)
Architecture:
   Input Layer - 36
   # of Hidden Layers - 3
   Nodes/Layer - 30
Loss Function: <class 'amptorch.model.CustomLoss'>
Force coefficient: 0.04
Optimizer: <class 'torch.optim.lbfgs.LBFGS'>
Learning Rate: 0.1
Batch Size: 200
Epochs: 300
Shuffle: False
Train Split (k-fold if int, fraction if float): 5

Training initiated...
Epoch   EnergyRMSE    ForceRMSE    TrainLoss    ValidLoss     Dur
  110       0.0306       1.5286   54708.2891       1.8880  8.9069
  111       0.1278       1.5565   54623.2461       2.2645  8.6906
  112       0.0646       1.4551   54521.2031       1.7773  8.7054
  113       0.0506       1.5286   54458.5781       1.9207  8.6242
  114       0.0941       1.3884   54428.0547       1.7191  9.1137
  115       0.2932       2.1461   54387.8984       5.4041  8.6514
  116       0.3218       2.1351   54337.8984       5.7183  8.9905
  117       0.3576       2.2742   54315.4023       6.6959  8.8819
  118       0.3853       2.0758   54274.4336       6.4164  8.6125
  119       0.4876       1.7257   54248.7773       7.1374  8.6230
  120       0.4045       0.9773   54198.7930       4.0359  8.9593
  121       0.2438       1.3852   54096.6172       2.7239  8.8574
  122       0.3174       1.2712   53970.0469       3.3078  8.5972
  123       0.3291       1.7701   53926.3125       4.6724  8.7204
  124       0.1890       1.9565   53855.6719       3.7767  8.9888
  125       0.1257       1.9423   53803.2852       3.3340  8.6227
  126       0.0303       1.3769   53721.6367       1.5350  8.5477
  127       0.0219       1.5179   53683.8984       1.8528  8.5536
  128       0.0701       1.7446   53643.3047       2.5331  8.5625
  129       0.1392       0.8691   53598.0547       0.9920  8.8698
  130       0.2134       0.8622   53550.3203       1.5059  9.0073
  131       0.0257       1.0004   53500.2344       0.8138  8.8230
  132       0.0715       0.7729   53418.3164       0.5802  8.8764
  133       0.1304       0.8733   53363.5781       0.9504  9.0349
  134       0.1425       1.2910   53314.7031       1.7397  8.9649
  135       0.1548       1.3971   53283.2344       2.0406  8.7947
  136       0.3446       1.5728   53258.0898       4.3537  9.0614
  137       0.3839       1.6790   53215.6172       5.2034  8.5704
  138       0.3019       1.5383   53171.9453       3.7153  8.7018
  139       0.4365       1.3216   53078.9805       5.2080  8.9742
  140       0.3440       0.9438   53005.9141       3.0789  8.9181
  141       0.3517       1.1135   52962.8359       3.4662  8.9084
  142       0.3985       0.8911   52931.5664       3.8115  8.9917
  143       0.3882       0.8114   52889.9453       3.5404  8.9414
  144       0.3934       0.7390   52845.0234       3.5319  8.5695
  145       0.3279       0.6187   52760.7539       2.4566  8.6311
  146       0.2684       0.6379   52720.1562       1.7666  8.6730
  147       0.3111       0.6506   52678.8086       2.2747  8.8373
  148       0.4475       0.8418   52643.9922       4.5718  8.6113
  149       0.4071       0.5847   52609.7461       3.5879  8.8469
  150       0.4597       0.6902   52565.5156       4.6078  8.5758
  151       0.4628       0.7486   52538.6680       4.7327  8.9869
  152       0.5260       0.6151   52484.0664       5.8360  8.5348
  153       0.5464       0.5602   52459.1250       6.2231  7.9942
  154       0.6029       0.5297   52437.4414       7.4951  8.3798
  155       0.5967       0.5171   52405.5898       7.3351  8.0082
  156       0.6092       0.5232   52367.5547       7.6421  8.4440
  157       0.5809       0.5141   52322.1680       6.9608  8.1871
  158       0.4935       0.5044   52270.9727       5.0740  8.1065
  159       0.4407       0.4994   52216.9648       4.0845  8.3914
  160       0.3760       0.4993   52156.8867       3.0270  7.7730
  161       0.3236       0.4983   52132.1953       2.2935  7.5048
  162       0.2848       0.4957   52095.5586       1.8186  7.5793
  163       0.2369       0.4934   52045.1172       1.3168  7.7817
  164       0.1920       0.4924   52020.4531       0.9309  7.7361
  165       0.1612       0.4908   51998.0547       0.7125  7.6050
  166       0.1835       0.4940   51983.3633       0.8686  7.4160
  167       0.1505       0.5054   51960.8203       0.6572  7.6205
  168       0.1575       0.5144   51907.7539       0.7080  7.6122
  169       0.1075       0.5384   51889.4453       0.4629  7.7900
  170       0.0334       0.5039   51852.3594       0.2254  7.6930
  171       0.0179       0.5360   51788.8984       0.2362  7.8025
  172       0.1033       0.6327   51757.8242       0.5336  7.4954
  173       0.0390       0.6841   51710.4688       0.4048  7.3627
  174       0.0994       0.6734   51686.2773       0.5604  7.3856
  175       0.0162       0.8036   51659.5547       0.5219  7.3726
  176       0.0469       0.8454   51629.4375       0.6157  7.6752
  177       0.0675       0.8074   51601.2070       0.6127  7.5450
  178       0.1128       0.7169   51576.8516       0.6658  7.3584
  179       0.1606       0.6218   51535.5586       0.8254  7.4767
  180       0.2014       0.6779   51454.2500       1.1793  7.6513
  181       0.1613       0.7112   51409.2891       0.9247  7.4947
  182       0.0656       0.8675   51374.1328       0.6881  7.4734
  183       0.0479       0.7603   51314.7422       0.5083  7.5217
  184       0.0166       0.7781   51270.7773       0.4898  7.7491
  185       0.1250       0.6024   51221.5703       0.6030  7.6882
  186       0.0810       0.5011   51149.4219       0.3320  7.7130
  187       0.1375       0.4893   51113.7422       0.5699  7.7660
  188       0.1165       0.5608   51055.2227       0.5233  7.3458
  189       0.1518       0.5513   51011.7656       0.7042  7.4761
  190       0.1477       0.4739   50950.2500       0.6159  7.3273
  191       0.0613       0.4997   50907.2031       0.2750  7.7126
  192       0.1142       0.4674   50838.6250       0.4354  7.6830
  193       0.1174       0.4470   50804.0703       0.4356  7.7777
  194       0.1587       0.4394   50747.3438       0.6581  7.4243
  195       0.1440       0.4401   50684.7500       0.5694  7.6987
  196       0.1069       0.4429   50622.9414       0.3855  7.5246
  197       0.0783       0.4394   50573.8242       0.2772  7.3120
  198       0.0099       0.4345   50504.7539       0.1530  7.3440
  199       0.1129       0.4328   50442.4609       0.4050  7.3162
  200       0.0098       0.4361   50351.3984       0.1540  7.4121
  201       0.0262       0.4405   50262.1094       0.1689  7.4485
  202       0.1106       0.4424   50192.0859       0.4013  7.6674
  203       0.0879       0.4460   50088.8008       0.3136  7.5823
  204       0.2688       0.4497   50034.4648       1.6068  7.3337
